,total_area,floor,floors_number,living_area,kitchen_area,mean_metro,metro_dist,rooms_count,passenger_elevator,cargo_elevator,living_area_ratio,total_elevators,area_per_room,elevators_ratio,decoration_rough,decoration_without,parking_multilevel,parking_open,parking_underground,parking_without,house_material_brick,house_material_monolith,house_material_monolithBrick,house_material_panel,rate_2.0,rate_3.0,rate_4.0,rate_5.0,rate_6.0,rate_7.0,rate_8.0,rate_9.0,rate_11.0,rate_12.0,is_complete,is_apartments,is_auction,from_developer,is_first_floor,is_last_floor,has_metro,photos,link,price,total_area.1,floor.1,floors_number.1,living_area.1,kitchen_area.1,mean_metro.1,metro_dist.1,rooms_count.1,passenger_elevator.1,cargo_elevator.1,living_area_ratio.1,total_elevators.1,area_per_room.1,elevators_ratio.1,total_area^2,total_area floor,total_area floors_number,total_area living_area,total_area kitchen_area,total_area mean_metro,total_area metro_dist,total_area rooms_count,total_area passenger_elevator,total_area cargo_elevator,total_area living_area_ratio,total_area total_elevators,total_area area_per_room,total_area elevators_ratio,floor^2,floor floors_number,floor living_area,floor kitchen_area,floor mean_metro,floor metro_dist,floor rooms_count,floor passenger_elevator,floor cargo_elevator,floor living_area_ratio,floor total_elevators,floor area_per_room,floor elevators_ratio,floors_number^2,floors_number living_area,floors_number kitchen_area,floors_number mean_metro,floors_number metro_dist,floors_number rooms_count,floors_number passenger_elevator,floors_number cargo_elevator,floors_number living_area_ratio,floors_number total_elevators,floors_number area_per_room,floors_number elevators_ratio,living_area^2,living_area kitchen_area,living_area mean_metro,living_area metro_dist,living_area rooms_count,living_area passenger_elevator,living_area cargo_elevator,living_area living_area_ratio,living_area total_elevators,living_area area_per_room,living_area elevators_ratio,kitchen_area^2,kitchen_area mean_metro,kitchen_area metro_dist,kitchen_area rooms_count,kitchen_area passenger_elevator,kitchen_area cargo_elevator,kitchen_area living_area_ratio,kitchen_area total_elevators,kitchen_area area_per_room,kitchen_area elevators_ratio,mean_metro^2,mean_metro metro_dist,mean_metro rooms_count,mean_metro passenger_elevator,mean_metro cargo_elevator,mean_metro living_area_ratio,mean_metro total_elevators,mean_metro area_per_room,mean_metro elevators_ratio,metro_dist^2,metro_dist rooms_count,metro_dist passenger_elevator,metro_dist cargo_elevator,metro_dist living_area_ratio,metro_dist total_elevators,metro_dist area_per_room,metro_dist elevators_ratio,rooms_count^2,rooms_count passenger_elevator,rooms_count cargo_elevator,rooms_count living_area_ratio,rooms_count total_elevators,rooms_count area_per_room,rooms_count elevators_ratio,passenger_elevator^2,passenger_elevator cargo_elevator,passenger_elevator living_area_ratio,passenger_elevator total_elevators,passenger_elevator area_per_room,passenger_elevator elevators_ratio,cargo_elevator^2,cargo_elevator living_area_ratio,cargo_elevator total_elevators,cargo_elevator area_per_room,cargo_elevator elevators_ratio,living_area_ratio^2,living_area_ratio total_elevators,living_area_ratio area_per_room,living_area_ratio elevators_ratio,total_elevators^2,total_elevators area_per_room,total_elevators elevators_ratio,area_per_room^2,area_per_room elevators_ratio,elevators_ratio^2,id
0,0.1445871019045942,3.438328432626826,2.8202048244149407,0.6070108740815583,-0.6995814100656096,0.3154132381243603,-0.7701879787139339,0.80565016587939,-0.4091658217572385,0.8308722670401203,1.4463522236439763,0.0162056779397567,0.2760938327748372,2.855016685967468,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,"https://images.cdn-cian.ru/images/2305344730-1.jpg, https://images.cdn-cian.ru/images/2244976878-1.jpg, https://images.cdn-cian.ru/images/2244976941-1.jpg, https://images.cdn-cian.ru/images/2244976967-1.jpg, https://images.cdn-cian.ru/images/2244976996-1.jpg, https://images.cdn-cian.ru/images/2244977031-1.jpg, https://images.cdn-cian.ru/images/2244977064-1.jpg, https://images.cdn-cian.ru/images/2244977075-1.jpg, https://images.cdn-cian.ru/images/2244977092-1.jpg, https://images.cdn-cian.ru/images/2244977103-1.jpg, https://images.cdn-cian.ru/images/2244977130-1.jpg, https://images.cdn-cian.ru/images/2244977162-1.jpg, https://images.cdn-cian.ru/images/2244977178-1.jpg, https://images.cdn-cian.ru/images/2244977191-1.jpg, https://images.cdn-cian.ru/images/2244977215-1.jpg, https://images.cdn-cian.ru/images/2244977231-1.jpg, https://images.cdn-cian.ru/images/2244977269-1.jpg, https://images.cdn-cian.ru/images/2244977286-1.jpg, https://images.cdn-cian.ru/images/2244977308-1.jpg, https://images.cdn-cian.ru/images/2244977332-1.jpg, https://images.cdn-cian.ru/images/2244977342-1.jpg",https://www.cian.ru/sale/flat/306068077/,61192912,0.1445871019045942,3.438328432626826,2.8202048244149407,0.6070108740815583,-0.6995814100656096,0.3154132381243603,-0.7701879787139339,0.80565016587939,-0.4091658217572385,0.8308722670401203,1.4463522236439763,0.0162056779397567,0.2760938327748372,2.855016685967468,0.0209054300371695,0.4971379434696786,0.4077652423395112,0.087765943108027,-0.101150448627716,0.0456046860027449,-0.1113592477640049,0.1164866226334565,-0.0591601003662908,0.120133413144231,0.209123876349948,0.0023431320077086,0.0399196071346453,0.4127985885132951,11.82210241061005,9.696790433617238,2.0871027472682844,-2.4053906531657527,1.0844943046698838,-2.648159225679504,2.770089872093626,-1.4068464786070334,2.856811739645155,4.973033974148119,0.0557204432302588,0.9493012753026392,9.81648504698596,7.953555251653307,1.7118949955571408,-1.972962867738039,0.8895299358426595,-2.172087853275428,2.272098484603753,-1.1539314245054677,2.343229975979126,4.079009518924019,0.0457033311086166,0.7786411591828076,8.051731831550608,0.3684622012532574,-0.4246535232151347,0.1914592653707626,-0.4675124781662536,0.4890384113944009,-0.2483681031091604,0.5043485010661494,0.8779515275039356,0.0098370227312959,0.1675919587611815,1.7330261740665465,0.4894141493093866,-0.2206572378803999,0.5388091921642756,-0.5636178790654959,0.2862448025355827,-0.581262792160337,-1.0118411280683828,-0.0113371910241641,-0.1931501128430392,-1.9973165989299648,0.0994855107840944,-0.2429274843306177,0.2541127276154464,-0.1290563167702654,0.2620681122148526,0.4561986383279156,0.0051114853549791,0.087083649821677,0.900510057820079,0.593189522555455,-0.6205020728091929,0.3151345972180332,-0.6399278319210941,-1.1139630956367577,-0.0124814183361102,-0.2126441510002347,-2.198899530559838,0.6490721897814886,-0.3296445121708961,0.6693923797654577,1.165253908898794,0.0130561071203529,0.2224350421733241,2.3001446666381167,0.1674166696942762,-0.3399645339187705,-0.5917978961376967,-0.0066308095313537,-0.1129681599694218,-1.1681752484445067,0.6903487241363889,1.2017339509975895,0.0134648483687277,0.2293987087534248,2.372154186307161,2.091934754839875,0.0234391183238252,0.3993289289682739,4.129359732289703,0.0002626239974871,0.004474287735102,0.0462674809254203,0.0762278044962997,0.7882524994648719,8.151120277152662,0
1,0.682060342070942,-0.5112672636978348,0.3468984563210649,0.3816583620313047,0.0937241563567218,0.6470710772069876,-0.7376171532444392,0.80565016587939,0.4491886722241892,0.0009799561113683,-0.138755923746469,0.3551781821682849,0.0014036322462041,-0.3619844480780705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0,0,0,0,1,"https://images.cdn-cian.ru/images/2295881875-1.jpg, https://images.cdn-cian.ru/images/2295881880-1.jpg, https://images.cdn-cian.ru/images/2295881892-1.jpg, https://images.cdn-cian.ru/images/2295881912-1.jpg, https://images.cdn-cian.ru/images/2295881954-1.jpg, https://images.cdn-cian.ru/images/2295881957-1.jpg, https://images.cdn-cian.ru/images/2295881974-1.jpg, https://images.cdn-cian.ru/images/2295881978-1.jpg, https://images.cdn-cian.ru/images/2295881981-1.jpg, https://images.cdn-cian.ru/images/2295881992-1.jpg, https://images.cdn-cian.ru/images/2295881994-1.jpg, https://images.cdn-cian.ru/images/2295882008-1.jpg, https://images.cdn-cian.ru/images/2295882021-1.jpg, https://images.cdn-cian.ru/images/2295882072-1.jpg, https://images.cdn-cian.ru/images/2295882102-1.jpg, https://images.cdn-cian.ru/images/2295882111-1.jpg, https://images.cdn-cian.ru/images/2295882117-1.jpg, https://images.cdn-cian.ru/images/2295882180-1.jpg, https://images.cdn-cian.ru/images/2295882222-1.jpg, https://images.cdn-cian.ru/images/2295882242-1.jpg, https://images.cdn-cian.ru/images/2295882246-1.jpg, https://images.cdn-cian.ru/images/2295882253-1.jpg, https://images.cdn-cian.ru/images/2295882262-1.jpg, https://images.cdn-cian.ru/images/2295882312-1.jpg, https://images.cdn-cian.ru/images/2295882321-1.jpg, https://images.cdn-cian.ru/images/2295882353-1.jpg, https://images.cdn-cian.ru/images/2295882386-1.jpg, https://images.cdn-cian.ru/images/2295882433-1.jpg, https://images.cdn-cian.ru/images/2295882473-1.jpg, https://images.cdn-cian.ru/images/2295882528-1.jpg, https://images.cdn-cian.ru/images/2295882575-1.jpg, https://images.cdn-cian.ru/images/2295882606-1.jpg",https://www.cian.ru/sale/flat/308561316/,59200000,0.682060342070942,-0.5112672636978348,0.3468984563210649,0.3816583620313047,0.0937241563567218,0.6470710772069876,-0.7376171532444392,0.80565016587939,0.4491886722241892,0.0009799561113683,-0.138755923746469,0.3551781821682849,0.0014036322462041,-0.3619844480780705,0.4652063102259304,-0.3487151247674197,0.2366056797822272,0.2603140329613072,0.0639255301449761,0.4413415202640109,-0.5030994078592966,0.5495020277292079,0.3063737794316227,0.0006683892005344,-0.0946399128148862,0.2422529524258357,0.0009573618899878,-0.2468952364804899,0.2613942149290714,-0.1773578245442737,-0.1951294264231428,-0.0479180929628891,-0.330826259061627,0.3771195035958709,-0.4119025558068624,-0.2296554633321248,-0.0005010194796032,0.0709413614557226,-0.1815909773223501,-0.0007176312177548,0.1850707982700461,0.1203385389979377,0.1323966966306857,0.0325127651601409,0.2244679578131126,-0.2558782518164343,0.2794787988783703,0.15582285699148,0.000339945262296,-0.0481342157530535,0.1232107631131,0.0004869178594507,-0.1255718462505153,0.1456631053084185,0.0357706079978723,0.2469600874446508,-0.2815177545134666,0.3074831226797769,0.1714366128841007,0.0003740084443274,-0.052957358579218,0.135556723235604,0.0005357079839806,-0.1381543915342823,0.0087842174847792,0.0606461908140601,-0.0691325454020818,0.0755088821156988,0.0420998293492081,9.1845559804617e-05,-0.0130047818926354,0.0332887754800365,0.0001315542481105,-0.0339266870103707,0.4187009789578114,-0.4772907259162309,0.5213129206875652,0.2906569980052826,0.0006341012565987,-0.0897849450474783,0.2298255289360518,0.0009082498295538,-0.234229666750054,0.5440790647604306,-0.5942613818668658,-0.3313292696756559,-0.000722832437172,0.1023487494696729,-0.2619855196255051,-0.0010353432216472,0.2670059381101059,0.6490721897814886,0.361888928288561,0.0007895018036784,-0.1117887329830907,0.2861493613806189,0.001130836551988,-0.2916328306398569,0.2017704632545301,0.0004401851845035,-0.0623275891509172,0.1595420160511731,0.0006304957049635,-0.1625993135979944,9.603139802082757e-07,-0.0001359747154639,0.0003480590302405,1.3754979977815582e-06,-0.0003547288721144,0.0192532063747359,-0.049283076761352,-0.0001947622889223,0.0502274864749284,0.1261515410883673,0.0004985395496395,-0.128568978241559,1.9701834825842416e-06,-0.0005080930439468,0.1310327406503853,1
2,0.4855379153124979,-0.8074869409221844,-0.477536999710227,-0.1274436585473408,1.7059257913440409,-1.3014187274034472,0.0115118325539385,0.80565016587939,8.603556365047753,0.0009799561113683,-0.9169906911493296,6.79565576251032,-0.6191589470211389,-1.7068845877292154,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,"https://images.cdn-cian.ru/images/2343557589-1.jpg, https://images.cdn-cian.ru/images/2334282301-1.jpg, https://images.cdn-cian.ru/images/2342019276-1.jpg, https://images.cdn-cian.ru/images/2342019301-1.jpg, https://images.cdn-cian.ru/images/2342019325-1.jpg, https://images.cdn-cian.ru/images/2317596897-1.jpg, https://images.cdn-cian.ru/images/2317596898-1.jpg, https://images.cdn-cian.ru/images/2317596908-1.jpg, https://images.cdn-cian.ru/images/2317596914-1.jpg, https://images.cdn-cian.ru/images/2317596930-1.jpg, https://images.cdn-cian.ru/images/2317596933-1.jpg, https://images.cdn-cian.ru/images/2317596934-1.jpg, https://images.cdn-cian.ru/images/2317596945-1.jpg, https://images.cdn-cian.ru/images/2317596894-1.jpg, https://images.cdn-cian.ru/images/2317596915-1.jpg",https://www.cian.ru/sale/flat/296921048/,61997125,0.4855379153124979,-0.8074869409221844,-0.477536999710227,-0.1274436585473408,1.7059257913440409,-1.3014187274034472,0.0115118325539385,0.80565016587939,8.603556365047753,0.0009799561113683,-0.9169906911493296,6.79565576251032,-0.6191589470211389,-1.7068845877292154,0.2357470672060063,-0.3920655259374235,-0.2318623193238885,-0.0618787282908736,0.8282916524070087,-0.6318881358521138,0.0055894311796658,0.3911737020122471,4.177352821758858,0.0004758058474115,-0.4452337485416122,3.299548532110624,-0.3006251443837251,-0.8287571844050756,0.6520351597598674,0.3856048910731693,0.1029090899803236,-1.377512798692656,1.0508786270498518,-0.0092956544533882,-0.650551987899399,-6.947259410263999,-0.0007913017626068,0.7404580080502919,-5.487403283229673,0.4999627640747003,1.378287014252688,0.2280415860922454,0.0608590623347917,-0.814642684126728,0.621475594450944,-0.0054973259789743,-0.3847277630300906,-4.108516493402731,-0.0004679653012705,0.4378969834136584,-3.2451770638926933,0.2956713059042181,0.8151005448758374,0.0162418861039311,-0.2174094240591521,0.1658575639223197,-0.0014671100572583,-0.1026750046489414,-1.0964686996799466,-0.0001248891920486,0.1168646485339252,-0.8660632326026343,0.0789078814306931,0.2175316165782807,2.9101828055727914,-2.22012377241568,0.0196383320593976,1.374379396774256,14.677028700417146,0.0016717324047685,-1.5643180704540391,11.592884434362109,-1.0562392166647794,-2.9118184410549084,1.693690704036408,-0.0149817144724282,-1.0484882136111318,-11.196829375744276,-0.0012753332353682,1.1933888583163683,-8.843993674318083,0.8057850488927091,2.2213715679871133,0.0001325222887499,0.0092745098066563,0.0990427002428015,1.128109066428173e-05,-0.0105562432900314,0.078230451232226,-0.0071276541223802,-0.019649369562837,0.6490721897814886,6.931456612653403,0.0007895018036784,-0.738773702434314,5.474921192325671,-0.498825508373289,-1.3751518512410166,74.02118212655371,0.008431107639431,-7.889381097527354,58.4668073902191,-5.326968899619985,-14.6852777591596,9.603139802082757e-07,-0.0008986106318597,0.0066594443952278,-0.0006067485940417,-0.0016726719831457,0.8408719276545255,-6.231553074477263,0.5677629907602054,1.565197277813952,46.18093724253971,-4.207591066234024,-11.599400084542092,0.3833578016763255,1.0568328640250315,2.913454995827533,2
5,1.8362396738268831,-0.4125273712897183,-0.9272290666363864,1.5832888664853142,4.102902825372806,-0.5137313595822078,-0.8516150423876706,1.5306773129990714,0.0200114252334753,0.0009799561113683,0.3172209437513931,0.0162056779397567,0.7907957367553984,-1.2693437422960427,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0,0,0,0,1,"https://images.cdn-cian.ru/images/kvartira-moskva-povarskaya-ulica-2143415023-1.jpg, https://images.cdn-cian.ru/images/kvartira-moskva-povarskaya-ulica-2143412049-1.jpg, https://images.cdn-cian.ru/images/kvartira-moskva-povarskaya-ulica-2143412587-1.jpg, https://images.cdn-cian.ru/images/kvartira-moskva-povarskaya-ulica-2143412985-1.jpg, https://images.cdn-cian.ru/images/kvartira-moskva-povarskaya-ulica-2143413037-1.jpg, https://images.cdn-cian.ru/images/kvartira-moskva-povarskaya-ulica-2143413454-1.jpg, https://images.cdn-cian.ru/images/kvartira-moskva-povarskaya-ulica-2143413755-1.jpg, https://images.cdn-cian.ru/images/kvartira-moskva-povarskaya-ulica-2143445684-1.jpg, https://images.cdn-cian.ru/images/kvartira-moskva-povarskaya-ulica-2143415966-1.jpg, https://images.cdn-cian.ru/images/kvartira-moskva-povarskaya-ulica-2143445735-1.jpg, https://images.cdn-cian.ru/images/kvartira-moskva-povarskaya-ulica-2143445694-1.jpg, https://images.cdn-cian.ru/images/kvartira-moskva-povarskaya-ulica-2143445725-1.jpg, https://images.cdn-cian.ru/images/kvartira-moskva-povarskaya-ulica-2143417406-1.jpg, https://images.cdn-cian.ru/images/kvartira-moskva-povarskaya-ulica-2143417416-1.jpg, https://images.cdn-cian.ru/images/kvartira-moskva-povarskaya-ulica-2143417799-1.jpg, https://images.cdn-cian.ru/images/kvartira-moskva-povarskaya-ulica-2143417821-1.jpg, https://images.cdn-cian.ru/images/kvartira-moskva-povarskaya-ulica-2143418144-1.jpg, https://images.cdn-cian.ru/images/kvartira-moskva-povarskaya-ulica-2143418127-1.jpg, https://images.cdn-cian.ru/images/kvartira-moskva-povarskaya-ulica-2143500239-1.jpg, https://images.cdn-cian.ru/images/kvartira-moskva-povarskaya-ulica-2143500236-1.jpg",https://www.cian.ru/sale/flat/300610128/,245000000,1.8362396738268831,-0.4125273712897183,-0.9272290666363864,1.5832888664853142,4.102902825372806,-0.5137313595822078,-0.8516150423876706,1.5306773129990714,0.0200114252334753,0.0009799561113683,0.3172209437513931,0.0162056779397567,0.7907957367553984,-1.2693437422960427,3.371776139735858,-0.7574991257016939,-1.7026147988832034,2.907297831768729,7.533912945805959,-0.9433339041538744,-1.5637693276600035,2.8106904099556247,0.0367457729435278,0.0017994342903037,0.5824936822851142,0.0297575087742423,1.4520905057234224,-2.330819339327881,0.170178832063205,0.3825073694429275,-0.6531499940834644,-1.6925597172082016,0.2119282473175412,0.3513145147869678,-0.6314462882243163,-0.0082552606473263,-0.0004042587186021,-0.1308623220438058,-0.0066852857204556,-0.3262248865108205,0.5236390372724401,0.8597537420153842,-1.46807145788696,-3.80433075727022,0.4763466490472524,0.7896422208866264,-1.4192884962536207,-0.0185551751412992,-0.0009086437904887,-0.2941364795921179,-0.0150263756302904,-0.7332487928917415,1.1769724134098976,2.506803634736351,6.496080363683903,-0.8133851419908732,-1.348352615143818,2.423504347853086,0.0316838667746648,0.0015515536007738,0.5022523884575448,0.0256582694558634,1.2520580856688737,-2.009737814920128,16.833811594452154,-2.1077898467124534,-3.4940937635423555,6.280220272237945,0.0821049331301627,0.0040206646980747,1.3015267063850189,0.0664903218061095,3.244558062626494,-5.207994026635725,0.2639199098181837,0.4375013535664775,-0.7863569370886536,-0.010280496692371,-0.0005034341854241,-0.1629663467213542,-0.0083253649609426,-0.4062565689951645,0.6521016865069137,0.725248180420954,-1.30354782479155,-0.0170420307484438,-0.000834545365321,-0.2701501274590995,-0.0138009991055868,-0.6734535448769378,1.0809922248999688,2.3429730365300574,0.0306310346056579,0.0014999965874064,0.485562901808412,0.0248056635641551,1.210453093467874,-1.9429556687298923,0.0004004571398749,1.9610318454736e-05,0.0063480431983735,0.0003242987124492,0.0158249497610317,-0.025401377394537,9.603139802082757e-07,0.0003108626024832,1.5880853135932658e-05,0.0007749451150775,-0.0012439011576902,0.1006291271545245,0.0051407804501807,0.2508569699281257,-0.4026624198760758,0.0002626239974871,0.0128153810259906,-0.0205705758824952,0.6253578972705134,-1.0037916198848538,1.6112335361061223,5
7,0.053500516803855,-0.2150475864734851,1.0963852345313303,-0.0151417422432278,1.637684452296958,0.3983276978950172,-0.7620452723465603,0.80565016587939,0.0200114252334753,0.8308722670401203,0.025471977692504,0.3551781821682849,-0.4822701427709897,0.256669616161456,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,"https://images.cdn-cian.ru/images/2312052563-1.jpg, https://images.cdn-cian.ru/images/2312052606-1.jpg, https://images.cdn-cian.ru/images/2312052637-1.jpg, https://images.cdn-cian.ru/images/2312052654-1.jpg, https://images.cdn-cian.ru/images/2312052674-1.jpg, https://images.cdn-cian.ru/images/2312052695-1.jpg, https://images.cdn-cian.ru/images/2312052716-1.jpg, https://images.cdn-cian.ru/images/2312052737-1.jpg, https://images.cdn-cian.ru/images/2312052756-1.jpg, https://images.cdn-cian.ru/images/2312052779-1.jpg, https://images.cdn-cian.ru/images/2312052794-1.jpg, https://images.cdn-cian.ru/images/2312052816-1.jpg, https://images.cdn-cian.ru/images/2312052831-1.jpg, https://images.cdn-cian.ru/images/2312052852-1.jpg, https://images.cdn-cian.ru/images/2312052870-1.jpg",https://www.cian.ru/sale/flat/309340912/,55468000,0.053500516803855,-0.2150475864734851,1.0963852345313303,-0.0151417422432278,1.637684452296958,0.3983276978950172,-0.7620452723465603,0.80565016587939,0.0200114252334753,0.8308722670401203,0.025471977692504,0.3551781821682849,-0.4822701427709897,0.256669616161456,0.0028623052982795,-0.0115051570137531,0.0586571766635419,-0.0008100910353234,0.0876169645595254,0.0213107376946732,-0.0407698158984754,0.0431027002376588,0.0010706215919726,0.044452095684637,0.0013627639705652,0.019002216303457,-0.0258017018773168,0.0137319571124849,0.046245464448071,-0.2357749985311285,0.0032561951244097,-0.3521800888716123,-0.085659410057863,0.1638759966016575,-0.1732531237143258,-0.0043034086983534,-0.1786770756947309,-0.0054776873254794,-0.0763802108433295,0.1037110302311244,-0.0551961814765969,1.2020605824983202,-0.0166011826205542,1.7955330523199136,0.4367206064769534,-0.8354951846451749,0.8833029460678802,0.02194023114791,0.9109560853643603,0.0279271002363728,0.3894121145569866,-0.5287538635894298,0.2814087773122444,0.0002292723581603,-0.0247973958524222,-0.0060313753298646,0.0115386930915419,-0.0121989471499594,-0.0003030078428049,-0.0125808537045678,-0.0003856901206451,-0.0053780164848103,0.007302410193443,-0.0038864251695849,2.6820103652951874,0.6523350777619095,-1.2479896944683628,1.3194007506511425,0.0327723999731656,1.3607065935763312,0.0417150618362688,0.5816697867320968,-0.789806314623084,0.4203438397646445,0.1586649549103441,-0.3035437390255868,0.3209127758834762,0.0079711049448485,0.3309594373749051,0.0101461942350883,0.14147730764563,-0.1921015557334696,0.1022386173251904,0.5807129971057432,-0.6139419000736112,-0.0152496119920865,-0.6331622830217924,-0.0194108001778897,-0.2706618545619869,0.3675116822925334,-0.1955938675508438,0.6490721897814886,0.0161222080588324,0.6693923797654577,0.020521503053242,0.2861493613806189,-0.3885410205221249,0.2067859188366763,0.0004004571398749,0.0166269382504415,0.0005097305771422,0.0071076216370223,-0.0096509129043991,0.0051363248335197,0.6903487241363889,0.0211639598513662,0.2951077014213517,-0.4007048868498947,0.2132596658603864,0.0006488216475674,0.0090470907330547,-0.0122843743184234,0.0065378827372081,0.1261515410883673,-0.1712918326234393,0.0911634476860573,0.2325844906083508,-0.1237840924311605,0.0658792918604691,7
